customerID,Churn,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges
1465-VINDH,Cancelou,Female,0,Yes,Yes,10,Yes,Yes,Fibra Óptica,No,Yes,Yes,Sem Suporte Técnico,Yes,Yes,Mensal,Yes,Credit card (automatic),102.1,1068.85
1465-WCZVT,Não Cancelou,Female,0,Yes,Yes,3,Yes,No,Não Possui,No internet service,No internet service,No internet service,Sem Internet,No internet service,No internet service,Mensal,No,Mailed check,19.65,60.65
1468-DEFNC,Não Cancelou,Male,1,Yes,Yes,64,Yes,Yes,Não Possui,No internet service,No internet service,No internet service,Sem Internet,No internet service,No internet service,2 Anos,Yes,Bank transfer (automatic),24.4,1548.65
1469-LBJQJ,Não Cancelou,Female,0,Yes,No,66,Yes,Yes,Fibra Óptica,No,Yes,Yes,Sem Suporte Técnico,Yes,Yes,Mensal,Yes,Electronic check,105.2,6936.85
1470-PSXNM,Não Cancelou,Male,0,Yes,Yes,49,Yes,Yes,Fibra Óptica,No,Yes,Yes,Sem Suporte Técnico,Yes,No,1 Ano,Yes,Electronic check,93.65,4520.15
1471-GIQKQ,Não Cancelou,Female,0,No,No,1,Yes,No,DSL,No,Yes,No,Sem Suporte Técnico,No,No,Mensal,No,Electronic check,49.95,49.95
1472-TNCWL,Não Cancelou,Male,0,No,Yes,36,Yes,No,Fibra Óptica,No,Yes,No,Sem Suporte Técnico,Yes,Yes,Mensal,Yes,Electronic check,94.7,3512.5
1474-JUWSM,Não Cancelou,Female,0,Yes,No,58,Yes,Yes,DSL,Yes,No,No,Com Suporte Técnico,No,Yes,1 Ano,Yes,Electronic check,68.4,3972.25
1475-VWVDO,Não Cancelou,Male,0,No,No,7,Yes,No,Fibra Óptica,No,No,Yes,Sem Suporte Técnico,No,No,Mensal,Yes,Electronic check,74.9,490.55
1478-VPOAD,Não Cancelou,Female,0,No,No,1,Yes,No,DSL,No,No,No,Sem Suporte Técnico,No,No,Mensal,No,Electronic check,43.8,43.8
1480-BKXGA,Não Cancelou,Male,1,Yes,No,72,Yes,Yes,Fibra Óptica,Yes,Yes,Yes,Com Suporte Técnico,Yes,Yes,2 Anos,Yes,Bank transfer (automatic),116.05,8404.9
1480-IVEVR,Não Cancelou,Male,1,Yes,No,35,Yes,Yes,Fibra Óptica,No,No,Yes,Sem Suporte Técnico,No,No,1 Ano,Yes,Bank transfer (automatic),81.6,2815.25
1481-ZUWZA,Cancelou,Male,0,No,No,28,Yes,Yes,Fibra Óptica,Yes,Yes,No,Sem Suporte Técnico,No,Yes,Mensal,Yes,Credit card (automatic),94.5,2659.4
1482-OXZSY,Não Cancelou,Male,0,No,No,30,Yes,Yes,Fibra Óptica,Yes,No,No,Sem Suporte Técnico,Yes,Yes,Mensal,Yes,Bank transfer (automatic),100.4,2936.25
1485-YDHMM,Não Cancelou,Male,0,Yes,Yes,52,Yes,Yes,Fibra Óptica,No,Yes,No,Com Suporte Técnico,No,Yes,Mensal,Yes,Bank transfer (automatic),93.25,4631.7
1488-PBLJN,Não Cancelou,Female,0,Yes,Yes,72,Yes,Yes,Fibra Óptica,Yes,Yes,Yes,Com Suporte Técnico,Yes,Yes,2 Anos,Yes,Bank transfer (automatic),116.85,8477.7
1488-SYSFC,Não Cancelou,Male,0,Yes,Yes,31,Yes,No,Não Possui,No internet service,No internet service,No internet service,Sem Internet,No internet service,No internet service,Mensal,Yes,Electronic check,20.65,702.05
1492-KGETH,Não Cancelou,Male,0,Yes,Yes,70,Yes,Yes,DSL,Yes,Yes,Yes,Com Suporte Técnico,No,Yes,1 Ano,No,Bank transfer (automatic),78.35,5445.95
1492-QGCLU,Não Cancelou,Male,0,Yes,Yes,53,Yes,Yes,DSL,Yes,No,Yes,Com Suporte Técnico,Yes,Yes,Mensal,No,Electronic check,85.7,4616.1
1493-AMTIE,Cancelou,Male,0,No,No,1,Yes,No,Não Possui,No internet service,No internet service,No internet service,Sem Internet,No internet service,No internet service,Mensal,Yes,Bank transfer (automatic),20.2,20.2
1494-EJZDW,Não Cancelou,Female,0,Yes,Yes,10,Yes,No,Não Possui,No internet service,No internet service,No internet service,Sem Internet,No internet service,No internet service,2 Anos,No,Mailed check,20.15,220.8
1496-GGSUK,Cancelou,Female,1,No,No,1,No,No phone service,DSL,No,No,No,Sem Suporte Técnico,No,No,Mensal,Yes,Mailed check,25.7,25.7
1498-DQNRX,Não Cancelou,Female,0,Yes,No,29,Yes,No,Não Possui,No internet service,No internet service,No internet service,Sem Internet,No internet service,No internet service,Mensal,No,Mailed check,19.85,573.05
1498-NHTLT,Não Cancelou,Male,0,Yes,Yes,59,Yes,No,DSL,Yes,Yes,Yes,Com Suporte Técnico,Yes,Yes,2 Anos,Yes,Electronic check,86.75,5186.0
1501-SGHBW,Cancelou,Male,0,No,No,2,Yes,No,DSL,No,No,No,Sem Suporte Técnico,No,No,Mensal,No,Mailed check,45.85,81.0
1502-XFCVR,Cancelou,Female,0,No,No,58,Yes,No,Fibra Óptica,Yes,Yes,Yes,Sem Suporte Técnico,Yes,Yes,1 Ano,Yes,Electronic check,106.45,6145.85
1506-YJTYT,Não Cancelou,Male,0,Yes,Yes,45,Yes,Yes,DSL,Yes,Yes,No,Com Suporte Técnico,Yes,No,2 Anos,No,Credit card (automatic),73.85,3371.0
1508-DFXCU,Não Cancelou,Male,0,No,No,12,Yes,No,Fibra Óptica,No,No,No,Sem Suporte Técnico,Yes,No,Mensal,Yes,Electronic check,81.45,912.0
1513-XNPPH,Cancelou,Female,0,No,No,12,Yes,No,Fibra Óptica,No,No,Yes,Com Suporte Técnico,No,Yes,Mensal,Yes,Electronic check,89.4,1095.65
1518-OMDIK,Não Cancelou,Male,0,Yes,No,33,Yes,No,DSL,No,No,No,Sem Suporte Técnico,No,No,Mensal,Yes,Credit card (automatic),44.55,1462.6
1518-VOWAV,Cancelou,Female,0,No,No,9,Yes,No,DSL,Yes,Yes,No,Sem Suporte Técnico,Yes,Yes,Mensal,Yes,Electronic check,74.65,703.55
1522-VVDMG,Cancelou,Male,0,Yes,Yes,7,Yes,No,Fibra Óptica,No,Yes,No,Com Suporte Técnico,Yes,No,Mensal,Yes,Electronic check,89.75,608.8
1525-LNLOJ,Não Cancelou,Male,0,Yes,Yes,66,Yes,Yes,DSL,No,No,Yes,Sem Suporte Técnico,Yes,No,2 Anos,Yes,Bank transfer (automatic),63.3,4189.7
1527-SXDPN,Cancelou,Male,0,Yes,Yes,52,Yes,Yes,Fibra Óptica,No,No,Yes,Com Suporte Técnico,No,Yes,2 Anos,Yes,Bank transfer (automatic),96.25,4990.25
1530-ZTDOZ,Não Cancelou,Female,0,Yes,No,49,No,No phone service,DSL,Yes,No,No,Sem Suporte Técnico,Yes,No,Mensal,No,Bank transfer (automatic),40.65,2070.75
1534-OULXE,Não Cancelou,Female,0,Yes,Yes,61,Yes,No,DSL,Yes,No,No,Sem Suporte Técnico,No,No,1 Ano,Yes,Bank transfer (automatic),49.7,2961.4
1535-VTJOQ,Não Cancelou,Female,0,No,No,24,Yes,Yes,Não Possui,No internet service,No internet service,No internet service,Sem Internet,No internet service,No internet service,2 Anos,No,Credit card (automatic),25.15,553.0
1536-HBSWP,Não Cancelou,Female,0,No,No,1,Yes,No,DSL,No,No,No,Com Suporte Técnico,No,No,Mensal,Yes,Electronic check,49.9,49.9
1536-YHDOE,Não Cancelou,Male,0,Yes,Yes,17,Yes,Yes,DSL,Yes,No,No,Com Suporte Técnico,No,No,1 Ano,Yes,Mailed check,62.1,1096.65
1539-LNKHM,Não Cancelou,Female,0,No,No,12,Yes,No,Não Possui,No internet service,No internet service,No internet service,Sem Internet,No internet service,No internet service,Mensal,No,Mailed check,20.4,266.6
1541-ETJZO,Cancelou,Male,0,No,No,1,Yes,Yes,DSL,No,No,Yes,Com Suporte Técnico,No,No,Mensal,No,Mailed check,62.05,62.05
1543-LLLFT,Não Cancelou,Male,1,Yes,No,61,Yes,Yes,Fibra Óptica,No,Yes,Yes,Com Suporte Técnico,Yes,No,1 Ano,Yes,Mailed check,98.3,6066.55
1544-JJMYL,Não Cancelou,Male,0,No,No,27,Yes,No,DSL,Yes,No,Yes,Com Suporte Técnico,Yes,No,1 Ano,No,Credit card (automatic),69.35,1927.3
1545-ACTAS,Não Cancelou,Female,0,Yes,Yes,48,Yes,No,Fibra Óptica,Yes,No,Yes,Sem Suporte Técnico,Yes,Yes,1 Ano,Yes,Bank transfer (automatic),99.7,4977.2
1545-JFUML,Não Cancelou,Male,0,Yes,No,71,Yes,Yes,Fibra Óptica,Yes,Yes,Yes,Sem Suporte Técnico,Yes,No,2 Anos,Yes,Electronic check,99.0,6994.6
1548-ARAGG,Não Cancelou,Female,0,Yes,Yes,4,Yes,Yes,DSL,No,Yes,No,Com Suporte Técnico,No,No,Mensal,Yes,Mailed check,58.5,224.85
1548-FEHVL,Não Cancelou,Male,0,Yes,No,61,Yes,Yes,Fibra Óptica,Yes,Yes,No,Sem Suporte Técnico,Yes,Yes,Mensal,Yes,Electronic check,106.2,6375.2
1550-EENBN,Não Cancelou,Female,0,No,No,31,Yes,Yes,Fibra Óptica,Yes,Yes,No,Sem Suporte Técnico,Yes,Yes,Mensal,No,Electronic check,104.35,3205.6
1550-LOAHA,Cancelou,Female,0,Yes,No,32,Yes,No,Fibra Óptica,No,Yes,No,Sem Suporte Técnico,No,Yes,Mensal,No,Bank transfer (automatic),84.15,2585.95
1552-AAGRX,Não Cancelou,Female,0,No,No,30,Yes,Yes,Fibra Óptica,Yes,No,No,Com Suporte Técnico,Yes,Yes,Mensal,No,Bank transfer (automatic),106.4,3211.9
1552-CZCLL,Não Cancelou,Female,0,Yes,Yes,55,Yes,No,Não Possui,No internet service,No internet service,No internet service,Sem Internet,No internet service,No internet service,Mensal,No,Credit card (automatic),20.0,1087.25
1552-TKMXS,Não Cancelou,Female,0,Yes,No,42,Yes,No,Não Possui,No internet service,No internet service,No internet service,Sem Internet,No internet service,No internet service,Mensal,No,Credit card (automatic),20.35,869.9
1555-DJEQW,Cancelou,Female,0,Yes,Yes,70,Yes,Yes,Fibra Óptica,Yes,Yes,Yes,Com Suporte Técnico,Yes,Yes,2 Anos,Yes,Bank transfer (automatic),114.2,7723.9
1555-HAPSU,Não Cancelou,Female,0,Yes,Yes,71,Yes,Yes,Não Possui,No internet service,No internet service,No internet service,Sem Internet,No internet service,No internet service,2 Anos,No,Credit card (automatic),23.9,1663.5
1557-EMYVT,Não Cancelou,Female,0,No,No,43,Yes,Yes,Fibra Óptica,Yes,Yes,Yes,Com Suporte Técnico,Yes,Yes,2 Anos,No,Credit card (automatic),115.05,4895.1
1559-DTODC,Não Cancelou,Male,0,No,No,19,No,No phone service,DSL,No,No,No,Sem Suporte Técnico,No,No,Mensal,Yes,Bank transfer (automatic),25.15,468.35
1561-BWHIN,Não Cancelou,Male,0,Yes,Yes,19,Yes,No,Não Possui,No internet service,No internet service,No internet service,Sem Internet,No internet service,No internet service,1 Ano,No,Mailed check,19.8,344.5
1563-IWQEX,Não Cancelou,Female,0,No,No,12,Yes,No,Não Possui,No internet service,No internet service,No internet service,Sem Internet,No internet service,No internet service,Mensal,No,Mailed check,19.7,220.35
1564-HJUVY,Não Cancelou,Male,0,No,No,4,Yes,No,DSL,No,Yes,No,Com Suporte Técnico,Yes,No,Mensal,Yes,Bank transfer (automatic),63.75,226.2
1564-NTYXF,Cancelou,Female,1,No,No,13,Yes,Yes,Fibra Óptica,No,No,No,Sem Suporte Técnico,No,Yes,Mensal,Yes,Electronic check,82.0,1127.2
1565-RHDJD,Cancelou,Female,0,No,Yes,4,Yes,Yes,Fibra Óptica,No,Yes,Yes,Sem Suporte Técnico,No,No,Mensal,No,Bank transfer (automatic),84.05,333.55
1567-DSCIC,Cancelou,Male,0,No,No,8,Yes,Yes,Fibra Óptica,No,Yes,Yes,Sem Suporte Técnico,Yes,No,Mensal,Yes,Electronic check,94.0,773.65
1568-BEKZM,Não Cancelou,Male,1,Yes,No,70,Yes,Yes,DSL,Yes,Yes,Yes,Com Suporte Técnico,Yes,Yes,2 Anos,No,Credit card (automatic),90.05,6333.4
1568-LJSZU,Não Cancelou,Male,0,Yes,Yes,68,Yes,Yes,DSL,Yes,Yes,Yes,Com Suporte Técnico,Yes,Yes,2 Anos,Yes,Credit card (automatic),92.2,6392.85
1569-TTNYJ,Cancelou,Male,0,Yes,No,5,Yes,Yes,Fibra Óptica,No,Yes,No,Sem Suporte Técnico,No,No,Mensal,Yes,Electronic check,78.75,412.1
1571-SAVHK,Cancelou,Male,0,No,No,12,Yes,Yes,Fibra Óptica,No,No,No,Com Suporte Técnico,Yes,Yes,Mensal,Yes,Mailed check,99.95,1132.75
1573-LGXBA,Não Cancelou,Male,0,Yes,Yes,57,Yes,No,Fibra Óptica,No,Yes,Yes,Sem Suporte Técnico,Yes,Yes,1 Ano,Yes,Credit card (automatic),97.55,5598.0
1574-DYCWE,Não Cancelou,Female,0,Yes,Yes,51,Yes,No,Não Possui,No internet service,No internet service,No internet service,Sem Internet,No internet service,No internet service,2 Anos,No,Mailed check,19.95,1028.75
1575-KRZZE,Não Cancelou,Female,0,No,No,4,Yes,No,DSL,Yes,Yes,No,Sem Suporte Técnico,No,No,Mensal,No,Electronic check,55.2,220.65
1576-PFZIW,Não Cancelou,Male,1,Yes,No,70,Yes,No,Fibra Óptica,Yes,Yes,Yes,Sem Suporte Técnico,Yes,Yes,2 Anos,No,Credit card (automatic),105.35,7511.9
1577-HKTFG,Cancelou,Female,0,Yes,No,30,Yes,No,Não Possui,No internet service,No internet service,No internet service,Sem Internet,No internet service,No internet service,Mensal,No,Bank transfer (automatic),19.65,655.85
1579-KLYDT,Cancelou,Male,0,No,No,7,Yes,Yes,Fibra Óptica,No,No,Yes,Sem Suporte Técnico,Yes,No,Mensal,Yes,Electronic check,90.45,593.45
1580-BMCMR,Não Cancelou,Male,1,No,No,19,Yes,No,Fibra Óptica,Yes,No,No,Sem Suporte Técnico,No,Yes,Mensal,Yes,Electronic check,87.3,1637.3
1582-RAFML,Cancelou,Male,0,No,No,1,Yes,Yes,DSL,No,Yes,No,Com Suporte Técnico,No,No,Mensal,No,Mailed check,60.1,60.1
1583-IHQZE,Cancelou,Male,0,No,No,12,Yes,Yes,Fibra Óptica,No,Yes,Yes,Com Suporte Técnico,Yes,Yes,Mensal,Yes,Mailed check,112.95,1384.75
1585-MQSSU,Cancelou,Male,0,No,No,17,Yes,No,DSL,No,No,No,Com Suporte Técnico,No,No,Mensal,No,Mailed check,51.5,900.5
1587-FKLZB,Cancelou,Male,1,Yes,Yes,66,Yes,Yes,Fibra Óptica,No,No,Yes,Sem Suporte Técnico,Yes,Yes,Mensal,Yes,Credit card (automatic),99.5,6822.15
1589-AGTLK,Cancelou,Male,0,No,No,3,Yes,No,DSL,No,No,No,Sem Suporte Técnico,No,No,Mensal,Yes,Electronic check,45.35,141.5
1591-MQJTP,Não Cancelou,Male,1,Yes,No,51,Yes,Yes,Fibra Óptica,Yes,No,Yes,Sem Suporte Técnico,No,Yes,1 Ano,Yes,Bank transfer (automatic),93.65,4839.15
1591-NFNLQ,Cancelou,Male,0,No,No,51,Yes,Yes,Fibra Óptica,No,No,Yes,Sem Suporte Técnico,No,No,Mensal,No,Credit card (automatic),80.0,4242.35
1591-XWLGB,Não Cancelou,Female,0,Yes,No,71,Yes,No,Não Possui,No internet service,No internet service,No internet service,Sem Internet,No internet service,No internet service,2 Anos,No,Credit card (automatic),19.85,1379.6
1596-BBVTG,Cancelou,Male,0,No,No,35,Yes,Yes,Fibra Óptica,No,No,No,Sem Suporte Técnico,No,No,Mensal,No,Credit card (automatic),75.35,2636.05
1596-OQSPS,Não Cancelou,Female,0,No,No,11,Yes,No,DSL,No,Yes,No,Sem Suporte Técnico,No,No,Mensal,No,Electronic check,51.1,531.15
1597-FZREH,Cancelou,Female,0,No,No,2,Yes,No,DSL,No,No,Yes,Com Suporte Técnico,Yes,Yes,Mensal,No,Electronic check,76.4,160.8
1597-LHYNC,Cancelou,Female,1,No,No,26,Yes,Yes,Fibra Óptica,Yes,Yes,No,Sem Suporte Técnico,No,Yes,Mensal,Yes,Electronic check,95.0,2497.2
1599-EAHXY,Não Cancelou,Male,0,Yes,Yes,60,Yes,Yes,Não Possui,No internet service,No internet service,No internet service,Sem Internet,No internet service,No internet service,1 Ano,No,Credit card (automatic),23.95,1506.4
1599-MMYRQ,Não Cancelou,Male,0,Yes,Yes,62,Yes,No,Fibra Óptica,Yes,Yes,No,Sem Suporte Técnico,No,No,1 Ano,Yes,Credit card (automatic),81.45,4983.05
1600-DILPE,Não Cancelou,Female,0,No,No,12,Yes,No,DSL,No,No,No,Sem Suporte Técnico,No,No,Mensal,Yes,Bank transfer (automatic),45.0,524.35
1602-IJQQE,Cancelou,Female,0,No,No,4,Yes,Yes,Fibra Óptica,No,No,No,Sem Suporte Técnico,No,No,Mensal,No,Electronic check,75.35,338.1
1608-GMEWB,Não Cancelou,Male,1,No,No,45,Yes,Yes,Fibra Óptica,No,No,No,Sem Suporte Técnico,Yes,Yes,Mensal,Yes,Bank transfer (automatic),93.9,4200.25
1612-EOHDH,Cancelou,Female,0,No,No,1,Yes,No,DSL,No,No,No,Sem Suporte Técnico,No,No,Mensal,No,Electronic check,45.15,45.15
1614-JBEBI,Não Cancelou,Female,0,No,No,8,Yes,No,Não Possui,No internet service,No internet service,No internet service,Sem Internet,No internet service,No internet service,Mensal,Yes,Mailed check,20.7,137.6
1618-CFHME,Cancelou,Female,0,No,No,2,Yes,Yes,Fibra Óptica,No,No,No,Sem Suporte Técnico,No,No,Mensal,Yes,Electronic check,75.9,143.35
1619-YWUBB,Não Cancelou,Female,0,Yes,No,68,Yes,Yes,Não Possui,No internet service,No internet service,No internet service,Sem Internet,No internet service,No internet service,2 Anos,Yes,Credit card (automatic),24.95,1614.9
1621-YNCJH,Não Cancelou,Female,0,Yes,No,36,Yes,Yes,Fibra Óptica,Yes,Yes,Yes,Com Suporte Técnico,No,Yes,2 Anos,Yes,Credit card (automatic),106.05,3834.4
1622-HSHSF,Não Cancelou,Female,0,No,No,1,Yes,No,Não Possui,No internet service,No internet service,No internet service,Sem Internet,No internet service,No internet service,Mensal,Yes,Mailed check,19.55,19.55
1623-NLDOT,Cancelou,Female,0,Yes,No,42,No,No phone service,DSL,No,Yes,No,Com Suporte Técnico,No,No,1 Ano,No,Mailed check,33.55,1445.3
1624-NALOJ,Cancelou,Male,1,No,No,5,Yes,Yes,Fibra Óptica,No,Yes,No,Sem Suporte Técnico,No,Yes,Mensal,Yes,Electronic check,89.8,502.6
1624-WOIWJ,Cancelou,Female,0,No,No,10,Yes,No,Fibra Óptica,Yes,No,No,Sem Suporte Técnico,Yes,No,Mensal,Yes,Mailed check,84.7,832.05
1625-JAIIY,Cancelou,Female,0,Yes,Yes,68,Yes,Yes,Fibra Óptica,No,No,No,Sem Suporte Técnico,Yes,No,1 Ano,Yes,Electronic check,83.0,5685.8
1626-ERCMM,Cancelou,Male,1,Yes,No,20,Yes,Yes,Fibra Óptica,No,No,No,Sem Suporte Técnico,Yes,Yes,Mensal,Yes,Electronic check,94.55,1899.65
1627-AFWVJ,Não Cancelou,Female,0,No,No,29,Yes,No,Não Possui,No internet service,No internet service,No internet service,Sem Internet,No internet service,No internet service,2 Anos,No,Mailed check,19.4,554.25
1628-BIZYP,Não Cancelou,Male,0,No,No,1,Yes,No,Fibra Óptica,No,Yes,No,Sem Suporte Técnico,No,Yes,Mensal,Yes,Electronic check,85.0,85.0
1629-DQQVB,Não Cancelou,Female,0,No,No,14,Yes,No,DSL,Yes,No,No,Sem Suporte Técnico,No,No,Mensal,No,Bank transfer (automatic),50.1,709.5
1635-FJFCC,Não Cancelou,Female,0,No,No,5,Yes,No,DSL,No,No,No,Sem Suporte Técnico,No,No,Mensal,Yes,Credit card (automatic),44.05,202.15
1635-HDGFT,Não Cancelou,Female,0,No,Yes,19,Yes,No,Não Possui,No internet service,No internet service,No internet service,Sem Internet,No internet service,No internet service,2 Anos,No,Mailed check,20.5,398.55
1635-NZATJ,Não Cancelou,Male,1,Yes,No,71,Yes,Yes,Não Possui,No internet service,No internet service,No internet service,Sem Internet,No internet service,No internet service,2 Anos,No,Credit card (automatic),25.45,1789.65
1636-NTNCO,Não Cancelou,Male,1,No,No,4,No,No phone service,DSL,No,Yes,No,Sem Suporte Técnico,Yes,Yes,Mensal,Yes,Credit card (automatic),50.95,207.35
1640-PLFMP,Não Cancelou,Female,0,No,No,1,Yes,No,Fibra Óptica,No,No,No,Sem Suporte Técnico,No,No,Mensal,Yes,Electronic check,70.25,70.25
1641-BYBTK,Não Cancelou,Male,0,No,Yes,6,Yes,No,Não Possui,No internet service,No internet service,No internet service,Sem Internet,No internet service,No internet service,Mensal,Yes,Mailed check,20.2,98.35
1641-RQDAY,Não Cancelou,Female,1,Yes,Yes,32,Yes,Yes,Fibra Óptica,No,Yes,No,Sem Suporte Técnico,Yes,Yes,Mensal,Yes,Electronic check,100.4,3217.65
1642-HMARX,Não Cancelou,Female,0,Yes,No,68,Yes,Yes,DSL,Yes,Yes,Yes,Com Suporte Técnico,Yes,Yes,2 Anos,Yes,Electronic check,91.7,6424.7
1644-IRKSF,Cancelou,Female,0,Yes,Yes,33,Yes,No,Fibra Óptica,No,No,Yes,Sem Suporte Técnico,Yes,Yes,1 Ano,Yes,Electronic check,93.8,3124.5
1656-DRSMG,Não Cancelou,Female,0,No,No,63,Yes,Yes,Fibra Óptica,No,Yes,Yes,Com Suporte Técnico,Yes,Yes,Mensal,Yes,Credit card (automatic),109.85,7002.95
1657-DYMBM,Não Cancelou,Male,0,Yes,No,53,Yes,No,Não Possui,No internet service,No internet service,No internet service,Sem Internet,No internet service,No internet service,2 Anos,No,Credit card (automatic),19.9,1110.05
1658-BYGOY,Cancelou,Male,1,No,No,18,Yes,Yes,Fibra Óptica,No,No,No,Sem Suporte Técnico,Yes,Yes,Mensal,Yes,Electronic check,95.45,1752.55
1658-TJVOA,Não Cancelou,Female,1,No,No,6,Yes,No,Fibra Óptica,Yes,No,No,Sem Suporte Técnico,No,No,Mensal,Yes,Electronic check,74.1,450.9
1658-XUHBX,Não Cancelou,Female,1,Yes,Yes,59,Yes,Yes,Fibra Óptica,No,No,Yes,Sem Suporte Técnico,No,Yes,Mensal,Yes,Credit card (automatic),88.75,5348.65
1660-HSOOQ,Cancelou,Male,0,No,No,1,Yes,No,DSL,No,No,Yes,Sem Suporte Técnico,No,No,Mensal,Yes,Mailed check,49.65,49.65
1661-CZBAU,Não Cancelou,Male,0,No,No,48,Yes,Yes,DSL,Yes,No,No,Com Suporte Técnico,No,Yes,1 Ano,Yes,Bank transfer (automatic),70.95,3629.2
1663-MHLHE,Não Cancelou,Male,0,No,No,1,Yes,No,Não Possui,No internet service,No internet service,No internet service,Sem Internet,No internet service,No internet service,Mensal,No,Mailed check,19.2,19.2
1666-JXLKU,Não Cancelou,Female,0,No,No,37,Yes,Yes,Fibra Óptica,No,No,Yes,Sem Suporte Técnico,Yes,Yes,Mensal,Yes,Electronic check,100.05,3810.55
1666-JZPZT,Não Cancelou,Male,0,No,No,27,Yes,Yes,DSL,No,No,No,Sem Suporte Técnico,No,No,Mensal,No,Mailed check,49.0,1291.35
1670-SVOWZ,Cancelou,Female,0,Yes,Yes,14,Yes,No,Fibra Óptica,No,Yes,No,Com Suporte Técnico,No,Yes,Mensal,Yes,Credit card (automatic),89.65,1208.35
1676-MQAOA,Não Cancelou,Male,0,No,No,72,Yes,No,DSL,Yes,Yes,Yes,Com Suporte Técnico,Yes,No,2 Anos,Yes,Bank transfer (automatic),75.1,5336.35
1678-FYZOW,Cancelou,Female,0,No,No,3,Yes,No,Fibra Óptica,No,No,No,Sem Suporte Técnico,Yes,No,Mensal,Yes,Electronic check,79.4,244.65
1679-JRFBR,Não Cancelou,Female,0,Yes,Yes,70,Yes,Yes,Fibra Óptica,Yes,Yes,Yes,Sem Suporte Técnico,Yes,Yes,1 Ano,Yes,Credit card (automatic),108.15,7930.55
1680-VDCWW,Não Cancelou,Male,0,Yes,No,12,Yes,No,Não Possui,No internet service,No internet service,No internet service,Sem Internet,No internet service,No internet service,1 Ano,No,Bank transfer (automatic),19.8,202.25
1682-VCOIO,Não Cancelou,Male,0,No,No,23,Yes,No,Não Possui,No internet service,No internet service,No internet service,Sem Internet,No internet service,No internet service,1 Ano,No,Mailed check,20.45,481.1
1684-FLBGS,Não Cancelou,Female,0,Yes,Yes,23,Yes,Yes,DSL,No,Yes,No,Com Suporte Técnico,Yes,No,Mensal,Yes,Credit card (automatic),69.5,1652.1
1685-BQULA,Não Cancelou,Female,0,No,No,40,Yes,Yes,Fibra Óptica,No,Yes,Yes,Sem Suporte Técnico,Yes,No,Mensal,Yes,Bank transfer (automatic),93.4,3756.4
1685-VAYJF,Não Cancelou,Male,0,No,No,11,Yes,No,DSL,No,No,No,Sem Suporte Técnico,No,No,Mensal,No,Credit card (automatic),45.2,492.0
1686-STUHN,Não Cancelou,Male,0,No,No,42,Yes,No,Não Possui,No internet service,No internet service,No internet service,Sem Internet,No internet service,No internet service,1 Ano,No,Bank transfer (automatic),19.8,849.9
1689-MRZQR,Cancelou,Male,0,Yes,Yes,34,Yes,No,Fibra Óptica,No,No,No,Sem Suporte Técnico,Yes,No,Mensal,No,Electronic check,78.3,2564.3
1689-YQBYY,Não Cancelou,Female,0,No,Yes,12,Yes,Yes,Fibra Óptica,No,No,No,Sem Suporte Técnico,No,No,Mensal,Yes,Electronic check,76.6,893.0
1696-HXOWK,Não Cancelou,Female,0,Yes,No,71,Yes,Yes,Fibra Óptica,Yes,Yes,No,Sem Suporte Técnico,Yes,No,1 Ano,No,Mailed check,95.65,6856.95
1696-MZVAU,Não Cancelou,Male,0,Yes,Yes,39,No,No phone service,DSL,No,No,No,Sem Suporte Técnico,No,No,1 Ano,Yes,Credit card (automatic),25.25,947.75
1697-BCSHV,Não Cancelou,Female,0,Yes,Yes,58,Yes,Yes,DSL,No,Yes,No,Sem Suporte Técnico,Yes,No,Mensal,Yes,Bank transfer (automatic),66.8,3970.4
1697-LYYYX,Não Cancelou,Female,0,Yes,Yes,61,Yes,No,Não Possui,No internet service,No internet service,No internet service,Sem Internet,No internet service,No internet service,1 Ano,No,Credit card (automatic),19.1,1143.8
1697-NVVGY,Não Cancelou,Male,1,Yes,No,19,Yes,No,DSL,Yes,No,Yes,Sem Suporte Técnico,Yes,No,Mensal,No,Bank transfer (automatic),66.4,1286.05
1698-XFZCI,Não Cancelou,Male,0,No,No,61,Yes,Yes,Fibra Óptica,Yes,Yes,Yes,Sem Suporte Técnico,Yes,Yes,1 Ano,Yes,Electronic check,107.75,6521.9
1699-HPSBG,Cancelou,Male,0,No,No,12,Yes,No,DSL,No,No,No,Com Suporte Técnico,Yes,No,1 Ano,Yes,Electronic check,59.8,727.8
1699-TLDLZ,Não Cancelou,Female,0,Yes,Yes,16,Yes,No,Não Possui,No internet service,No internet service,No internet service,Sem Internet,No internet service,No internet service,2 Anos,No,Mailed check,19.7,301.55
